week,ingredient,weather_condition,has_promotion,special_event,actual_demand,lag_1,lag_2,lag_4,rolling_4w,predicted_demand,stock_alert
2024-12-02,coconut milk,Sunny,False,False,5433,2684.0,1457.0,3701.0,2503.0,4553.3867,Normal
2024-12-02,coconut milk,Sunny,False,True,279,5433.0,2684.0,438.0,2463.25,778.9426,Understock Risk
2024-12-02,coconut milk,Sunny,True,False,293,279.0,5433.0,1457.0,2172.25,1569.3247,Understock Risk
2024-12-09,coconut milk,Cloudy,False,False,2532,293.0,279.0,2684.0,2134.25,3446.6536,Understock Risk
2024-12-09,coconut milk,Cloudy,True,False,1792,2532.0,293.0,5433.0,1224.0,1027.9965,Overstock Risk
2024-12-09,coconut milk,Rainy,False,False,493,1792.0,2532.0,279.0,1277.5,721.4565,Understock Risk
2024-12-09,coconut milk,Rainy,False,True,141,493.0,1792.0,293.0,1239.5,666.6967,Understock Risk
2024-12-09,coconut milk,Sunny,False,False,2959,141.0,493.0,2532.0,1346.25,3361.4685,Normal
2024-12-09,coconut milk,Sunny,True,False,395,2959.0,141.0,1792.0,997.0,997.1059,Understock Risk
2024-12-09,coconut milk,Sunny,True,True,422,395.0,2959.0,493.0,979.25,411.40735,Normal
2024-12-16,coconut milk,Cloudy,False,False,2778,422.0,395.0,141.0,1638.5,2420.3372,Normal
2024-12-16,coconut milk,Cloudy,False,True,301,2778.0,422.0,2959.0,974.0,251.97139,Normal
2024-12-16,coconut milk,Cloudy,True,False,479,301.0,2778.0,395.0,995.0,634.0402,Understock Risk
2024-12-16,coconut milk,Rainy,False,False,1894,479.0,301.0,422.0,1363.0,1845.449,Normal
2024-12-16,coconut milk,Sunny,False,False,2632,1894.0,479.0,2778.0,1326.5,2329.609,Normal
2024-12-16,coconut milk,Sunny,False,True,1509,2632.0,1894.0,301.0,1628.5,513.9481,Overstock Risk
2024-12-16,coconut milk,Sunny,True,False,1699,1509.0,2632.0,479.0,1933.5,1571.528,Normal
2024-12-23,coconut milk,Cloudy,False,False,3189,1699.0,1509.0,1894.0,2257.25,2662.8987,Normal
2024-12-23,coconut milk,Cloudy,False,True,920,3189.0,1699.0,2632.0,1829.25,473.93893,Overstock Risk
2024-12-23,coconut milk,Cloudy,True,False,430,920.0,3189.0,1509.0,1559.5,1023.32513,Understock Risk
2024-12-23,coconut milk,Rainy,False,False,1091,430.0,920.0,1699.0,1407.5,1605.7439,Understock Risk
2024-12-23,coconut milk,Rainy,False,True,157,1091.0,430.0,3189.0,649.5,418.80493,Understock Risk
2024-12-23,coconut milk,Rainy,True,False,1208,157.0,1091.0,920.0,721.5,704.83765,Overstock Risk
2024-12-23,coconut milk,Sunny,False,False,3859,1208.0,157.0,430.0,1578.75,3892.6736,Normal
2024-12-23,coconut milk,Sunny,False,True,38,3859.0,1208.0,1091.0,1315.5,288.21164,Understock Risk
2024-12-23,coconut milk,Sunny,True,False,3742,38.0,3859.0,157.0,2211.75,2506.9695,Overstock Risk
2024-12-23,coconut milk,Sunny,True,True,167,3742.0,38.0,1208.0,1951.5,711.5268,Understock Risk
2024-12-30,coconut milk,Cloudy,False,False,1325,167.0,3742.0,3859.0,1318.0,1143.3279,Normal
2024-12-30,coconut milk,Cloudy,True,False,718,1325.0,167.0,38.0,1488.0,1673.0886,Understock Risk
2024-12-30,coconut milk,Rainy,False,False,929,718.0,1325.0,3742.0,784.75,919.20355,Normal
2024-12-30,coconut milk,Sunny,False,False,1292,929.0,718.0,167.0,1066.0,2134.2366,Understock Risk
2024-12-30,coconut milk,Sunny,True,False,588,1292.0,929.0,1325.0,881.75,794.3804,Understock Risk
2024-12-30,coconut milk,Sunny,True,True,247,588.0,1292.0,718.0,764.0,264.81622,Normal
2024-01-08,condensed milk,Cloudy,False,True,808,2594.0,6090.0,2467.0,2574.25,790.66345,Normal
2024-01-08,condensed milk,Cloudy,True,True,1224,808.0,2594.0,805.0,2679.0,1268.2231,Normal
2024-01-08,condensed milk,Rainy,False,False,1684,1224.0,808.0,6090.0,1577.5,2003.0648,Normal
2024-01-08,condensed milk,Rainy,True,False,2082,1684.0,1224.0,2594.0,1449.5,1313.6499,Overstock Risk
2024-01-08,condensed milk,Sunny,False,False,4678,2082.0,1684.0,808.0,2417.0,4729.116,Normal
2024-01-08,condensed milk,Sunny,True,False,1545,4678.0,2082.0,1224.0,2497.25,1414.6558,Normal
2024-01-15,condensed milk,Cloudy,False,False,2819,1545.0,4678.0,1684.0,2781.0,2897.8364,Normal
2024-01-15,condensed milk,Cloudy,True,False,3462,2819.0,1545.0,2082.0,3126.0,3244.7168,Normal
2024-01-15,condensed milk,Rainy,False,False,874,3462.0,2819.0,4678.0,2175.0,1323.8722,Understock Risk
2024-01-15,condensed milk,Sunny,False,False,4139,874.0,3462.0,1545.0,2823.5,4885.919,Normal
2024-01-15,condensed milk,Sunny,False,True,883,4139.0,874.0,2819.0,2339.5,1023.82074,Normal
2024-01-15,condensed milk,Sunny,True,False,1954,883.0,4139.0,3462.0,1962.5,1381.7772,Overstock Risk
2024-01-22,condensed milk,Cloudy,False,False,1652,1954.0,883.0,874.0,2157.0,2044.3948,Understock Risk
2024-01-22,condensed milk,Rainy,False,False,1315,1652.0,1954.0,4139.0,1451.0,1125.4158,Normal
2024-01-22,condensed milk,Sunny,False,False,4244,1315.0,1652.0,883.0,2291.25,4939.7803,Normal
2024-01-22,condensed milk,Sunny,False,True,677,4244.0,1315.0,1954.0,1972.0,603.0115,Normal
2024-01-29,condensed milk,Cloudy,False,False,2097,677.0,4244.0,1652.0,2083.25,2157.446,Normal
2024-01-29,condensed milk,Cloudy,True,False,840,2097.0,677.0,1315.0,1964.5,937.2415,Normal
2024-01-29,condensed milk,Rainy,False,False,1297,840.0,2097.0,4244.0,1227.75,1044.6284,Normal
2024-01-29,condensed milk,Sunny,False,False,3898,1297.0,840.0,677.0,2033.0,4202.505,Normal
2024-01-29,condensed milk,Sunny,False,True,511,3898.0,1297.0,2097.0,1636.5,554.14636,Normal
2024-01-29,condensed milk,Sunny,True,False,2331,511.0,3898.0,840.0,2009.25,2098.5981,Normal
2024-02-05,condensed milk,Cloudy,False,False,1183,2331.0,511.0,1297.0,1980.75,1908.0785,Understock Risk
2024-02-05,condensed milk,Rainy,False,False,637,1183.0,2331.0,3898.0,1165.5,908.7975,Understock Risk
2024-02-05,condensed milk,Rainy,True,False,2529,637.0,1183.0,511.0,1670.0,1939.0885,Overstock Risk
2024-02-05,condensed milk,Sunny,False,False,4626,2529.0,637.0,2331.0,2243.75,4187.875,Normal
2024-02-05,condensed milk,Sunny,True,False,1093,4626.0,2529.0,1183.0,2221.25,1255.5803,Normal
2024-02-05,condensed milk,Sunny,True,True,953,1093.0,4626.0,637.0,2300.25,1107.4022,Normal
2024-02-12,condensed milk,Cloudy,False,False,3183,953.0,1093.0,2529.0,2463.75,3174.7627,Normal
2024-02-12,condensed milk,Cloudy,True,False,700,3183.0,953.0,4626.0,1482.25,970.6805,Understock Risk
2024-02-12,condensed milk,Rainy,False,False,1189,700.0,3183.0,1093.0,1506.25,1336.3594,Normal
2024-02-12,condensed milk,Rainy,True,False,698,1189.0,700.0,953.0,1442.5,1071.6776,Understock Risk
2024-02-12,condensed milk,Sunny,False,False,3916,698.0,1189.0,3183.0,1625.75,3379.6006,Normal
2024-02-12,condensed milk,Sunny,True,False,3006,3916.0,698.0,700.0,2202.25,2385.1235,Overstock Risk
2024-02-19,condensed milk,Cloudy,False,False,4008,3006.0,3916.0,1189.0,2907.0,3568.1694,Normal
2024-02-19,condensed milk,Cloudy,True,False,689,4008.0,3006.0,698.0,2904.75,1155.933,Understock Risk
2024-02-19,condensed milk,Rainy,False,False,2415,689.0,4008.0,3916.0,2529.5,2326.4104,Normal
2024-02-19,condensed milk,Sunny,False,False,3428,2415.0,689.0,3006.0,2635.0,4354.268,Understock Risk
2024-02-19,condensed milk,Sunny,True,False,2256,3428.0,2415.0,4008.0,2197.0,1898.652,Normal
2024-02-26,condensed milk,Cloudy,False,False,3648,2256.0,3428.0,689.0,2936.75,3322.5125,Normal
2024-02-26,condensed milk,Cloudy,True,False,781,3648.0,2256.0,2415.0,2528.25,1205.9569,Understock Risk
2024-02-26,condensed milk,Rainy,False,False,1068,781.0,3648.0,3428.0,1938.25,1428.7866,Understock Risk
2024-02-26,condensed milk,Rainy,True,False,799,1068.0,781.0,2256.0,1574.0,1395.5414,Understock Risk
2024-02-26,condensed milk,Sunny,False,False,2920,799.0,1068.0,3648.0,1392.0,2811.4202,Normal
2024-02-26,condensed milk,Sunny,True,False,2645,2920.0,799.0,781.0,1858.0,2091.194,Overstock Risk
2024-03-04,condensed milk,Cloudy,False,False,2678,2645.0,2920.0,1068.0,2260.5,2241.568,Normal
2024-03-04,condensed milk,Cloudy,True,False,610,2678.0,2645.0,799.0,2213.25,1118.5249,Understock Risk
2024-03-04,condensed milk,Rainy,False,False,3669,610.0,2678.0,2920.0,2400.5,2690.029,Overstock Risk
2024-03-04,condensed milk,Rainy,True,False,2371,3669.0,610.0,2645.0,2332.0,1909.3945,Normal
2024-03-04,condensed milk,Sunny,False,False,2458,2371.0,3669.0,2678.0,2277.0,2699.3596,Normal
2024-03-04,condensed milk,Sunny,False,True,836,2458.0,2371.0,610.0,2333.5,1243.6553,Understock Risk
2024-03-04,condensed milk,Sunny,True,False,456,836.0,2458.0,3669.0,1530.25,1341.46,Understock Risk
2024-03-04,condensed milk,Sunny,True,True,1190,456.0,836.0,2371.0,1235.0,1287.382,Normal
2024-03-11,condensed milk,Cloudy,False,False,1911,1190.0,456.0,2458.0,1098.25,1744.0698,Normal
2024-03-11,condensed milk,Cloudy,True,False,1136,1911.0,1190.0,836.0,1173.25,974.8352,Normal
2024-03-11,condensed milk,Rainy,False,False,383,1136.0,1911.0,456.0,1155.0,690.1781,Understock Risk
2024-03-11,condensed milk,Rainy,True,False,860,383.0,1136.0,1190.0,1072.5,949.2174,Normal
2024-03-11,condensed milk,Rainy,True,True,895,860.0,383.0,1911.0,818.5,663.96014,Overstock Risk
2024-03-11,condensed milk,Sunny,False,False,6924,895.0,860.0,1136.0,2265.5,5562.4736,Normal
2024-03-11,condensed milk,Sunny,True,False,2170,6924.0,895.0,383.0,2712.25,1958.8551,Normal
2024-03-18,condensed milk,Cloudy,False,False,1610,2170.0,6924.0,860.0,2899.75,1816.8329,Normal
2024-03-18,condensed milk,Cloudy,True,False,885,1610.0,2170.0,895.0,2897.25,1240.358,Understock Risk
2024-03-18,condensed milk,Rainy,False,False,1575,885.0,1610.0,6924.0,1560.0,1960.5004,Understock Risk
2024-03-18,condensed milk,Sunny,False,False,3606,1575.0,885.0,2170.0,1919.0,3387.0193,Normal
2024-03-18,condensed milk,Sunny,True,False,1924,3606.0,1575.0,1610.0,1997.5,1652.1332,Normal
2024-03-25,condensed milk,Cloudy,False,False,3078,1924.0,3606.0,885.0,2545.75,2781.689,Normal
2024-03-25,condensed milk,Cloudy,True,False,1884,3078.0,1924.0,1575.0,2623.0,1330.408,Overstock Risk
2024-03-25,condensed milk,Rainy,False,False,824,1884.0,3078.0,3606.0,1927.5,1375.206,Understock Risk
2024-03-25,condensed milk,Rainy,True,False,587,824.0,1884.0,1924.0,1593.25,1196.5297,Understock Risk
2024-03-25,condensed milk,Sunny,False,False,2821,587.0,824.0,3078.0,1529.0,3146.6646,Normal
2024-03-25,condensed milk,Sunny,True,False,1832,2821.0,587.0,1884.0,1516.0,1579.3732,Normal
2024-04-01,condensed milk,Cloudy,False,False,2296,1832.0,2821.0,824.0,1884.0,2104.7722,Normal
2024-04-01,condensed milk,Cloudy,True,False,859,2296.0,1832.0,587.0,1952.0,931.7432,Normal
2024-04-01,condensed milk,Rainy,False,False,1722,859.0,2296.0,2821.0,1677.25,1756.1139,Normal
2024-04-01,condensed milk,Rainy,True,False,1556,1722.0,859.0,1832.0,1608.25,1490.6094,Normal
2024-04-01,condensed milk,Sunny,False,False,3297,1556.0,1722.0,2296.0,1858.5,3337.9363,Normal
2024-04-01,condensed milk,Sunny,True,False,5729,3297.0,1556.0,859.0,3076.0,5221.5713,Normal
2024-04-08,condensed milk,Cloudy,False,False,5098,5729.0,3297.0,1722.0,3920.0,4810.4155,Normal
2024-04-08,condensed milk,Cloudy,False,True,458,5098.0,5729.0,1556.0,3645.5,681.8548,Understock Risk
2024-04-08,condensed milk,Cloudy,True,False,682,458.0,5098.0,3297.0,2991.75,881.9483,Understock Risk
2024-04-08,condensed milk,Rainy,False,False,959,682.0,458.0,5729.0,1799.25,1793.6073,Understock Risk
2024-04-08,condensed milk,Sunny,False,False,5770,959.0,682.0,5098.0,1967.25,4699.725,Normal
2024-04-08,condensed milk,Sunny,True,False,994,5770.0,959.0,458.0,2101.25,1189.4183,Normal
2024-04-15,condensed milk,Cloudy,False,False,2769,994.0,5770.0,682.0,2623.0,2623.3013,Normal
2024-04-15,condensed milk,Cloudy,True,False,770,2769.0,994.0,959.0,2575.75,1194.1149,Understock Risk
2024-04-15,condensed milk,Rainy,False,False,926,770.0,2769.0,5770.0,1364.75,1040.6486,Normal
2024-04-15,condensed milk,Rainy,True,False,719,926.0,770.0,994.0,1296.0,868.156,Understock Risk
2024-04-15,condensed milk,Sunny,False,False,3371,719.0,926.0,2769.0,1446.5,2864.2856,Normal
2024-04-15,condensed milk,Sunny,False,True,718,3371.0,719.0,770.0,1433.5,694.34845,Normal
2024-04-15,condensed milk,Sunny,True,False,873,718.0,3371.0,926.0,1420.25,1049.0906,Understock Risk
2024-04-22,condensed milk,Cloudy,False,False,2190,873.0,718.0,719.0,1788.0,2444.1997,Normal
2024-04-22,condensed milk,Cloudy,True,False,630,2190.0,873.0,3371.0,1102.75,719.78906,Normal
2024-04-22,condensed milk,Rainy,False,False,2693,630.0,2190.0,718.0,1596.5,1837.0183,Overstock Risk
2024-04-22,condensed milk,Rainy,True,False,836,2693.0,630.0,873.0,1587.25,1096.0112,Understock Risk
2024-04-22,condensed milk,Sunny,False,False,4488,836.0,2693.0,2190.0,2161.75,3956.6616,Normal
2024-04-22,condensed milk,Sunny,False,True,659,4488.0,836.0,630.0,2169.0,629.3774,Normal
2024-04-22,condensed milk,Sunny,True,False,1327,659.0,4488.0,2693.0,1827.5,1008.3963,Overstock Risk
2024-04-29,condensed milk,Cloudy,False,False,2853,1327.0,659.0,836.0,2331.75,2670.8071,Normal
2024-04-29,condensed milk,Rainy,False,False,1901,2853.0,1327.0,4488.0,1685.0,1606.7588,Normal
2024-04-29,condensed milk,Sunny,False,False,6187,1901.0,2853.0,659.0,3067.0,6065.3994,Normal
2024-04-29,condensed milk,Sunny,False,True,784,6187.0,1901.0,1327.0,2931.25,806.7844,Normal
2024-04-29,condensed milk,Sunny,True,False,1908,784.0,6187.0,2853.0,2695.0,1844.0741,Normal
2024-05-06,condensed milk,Cloudy,False,False,1572,1908.0,784.0,1901.0,2612.75,2518.2488,Understock Risk
2024-05-06,condensed milk,Cloudy,False,True,769,1572.0,1908.0,6187.0,1258.25,756.1311,Normal
2024-05-06,condensed milk,Rainy,False,False,443,769.0,1572.0,784.0,1173.0,907.0514,Understock Risk
2024-05-06,condensed milk,Sunny,False,False,5208,443.0,769.0,1908.0,1998.0,4539.907,Normal
2024-05-13,condensed milk,Cloudy,False,False,3225,5208.0,443.0,1572.0,2411.25,2733.703,Normal
2024-05-13,condensed milk,Cloudy,True,False,1695,3225.0,5208.0,769.0,2642.75,1388.5234,Normal
2024-05-13,condensed milk,Rainy,False,False,2560,1695.0,3225.0,443.0,3172.0,2463.4355,Normal
2024-05-13,condensed milk,Rainy,False,True,639,2560.0,1695.0,5208.0,2029.75,1019.22797,Understock Risk
2024-05-13,condensed milk,Rainy,True,False,1862,639.0,2560.0,3225.0,1689.0,1557.7502,Normal
2024-05-13,condensed milk,Sunny,False,False,7514,1862.0,639.0,1695.0,3143.75,7604.6436,Normal
2024-05-13,condensed milk,Sunny,True,False,953,7514.0,1862.0,2560.0,2742.0,931.66675,Normal
2024-05-20,condensed milk,Cloudy,False,False,574,953.0,7514.0,639.0,2725.75,1186.4905,Understock Risk
2024-05-20,condensed milk,Rainy,False,False,1900,574.0,953.0,1862.0,2735.25,2488.3318,Understock Risk
2024-05-20,condensed milk,Sunny,False,False,3749,1900.0,574.0,7514.0,1794.0,3064.903,Normal
2024-05-20,condensed milk,Sunny,True,False,1186,3749.0,1900.0,953.0,1852.25,1255.4106,Normal
2024-05-27,condensed milk,Cloudy,False,False,1766,1186.0,3749.0,574.0,2150.25,1984.7803,Normal
2024-05-27,condensed milk,Rainy,False,False,702,1766.0,1186.0,1900.0,1850.75,1442.2257,Understock Risk
2024-05-27,condensed milk,Sunny,False,False,2484,702.0,1766.0,3749.0,1534.5,2750.287,Normal
2024-05-27,condensed milk,Sunny,True,False,863,2484.0,702.0,1186.0,1453.75,1257.1246,Understock Risk
2024-06-03,condensed milk,Cloudy,False,False,1410,863.0,2484.0,1766.0,1364.75,1383.8043,Normal
2024-06-03,condensed milk,Cloudy,False,True,488,1410.0,863.0,702.0,1311.25,435.07794,Normal
2024-06-03,condensed milk,Cloudy,True,False,1597,488.0,1410.0,2484.0,1089.5,1345.3217,Normal
2024-06-03,condensed milk,Rainy,False,False,698,1597.0,488.0,863.0,1048.25,932.84784,Understock Risk
2024-06-03,condensed milk,Rainy,True,False,954,698.0,1597.0,1410.0,934.25,846.4894,Normal
2024-06-03,condensed milk,Sunny,False,False,3159,954.0,698.0,488.0,1602.0,3281.7507,Normal
2024-06-03,condensed milk,Sunny,False,True,642,3159.0,954.0,1597.0,1363.25,526.0538,Normal
2024-06-03,condensed milk,Sunny,True,False,1517,642.0,3159.0,698.0,1568.0,1569.0863,Normal
2024-06-10,condensed milk,Cloudy,False,False,1193,1517.0,642.0,954.0,1627.75,1740.7179,Understock Risk
2024-06-10,condensed milk,Cloudy,True,False,2772,1193.0,1517.0,3159.0,1531.0,1931.0884,Overstock Risk
2024-06-10,condensed milk,Rainy,False,False,473,2772.0,1193.0,642.0,1488.75,896.432,Understock Risk
2024-06-10,condensed milk,Sunny,False,False,6699,473.0,2772.0,1517.0,2784.25,6409.9395,Normal
2024-06-10,condensed milk,Sunny,True,True,1143,6699.0,473.0,1193.0,2771.75,1024.1714,Normal
2024-06-17,condensed milk,Cloudy,False,False,934,1143.0,6699.0,2772.0,2312.25,903.82294,Normal
2024-06-17,condensed milk,Rainy,False,False,1842,934.0,1143.0,473.0,2654.5,2128.8315,Normal
2024-06-17,condensed milk,Sunny,False,False,3509,1842.0,934.0,6699.0,1857.0,3575.3047,Normal
2024-06-17,condensed milk,Sunny,False,True,548,3509.0,1842.0,1143.0,1708.25,425.92383,Overstock Risk
2024-06-17,condensed milk,Sunny,True,False,1135,548.0,3509.0,934.0,1758.5,1460.2957,Understock Risk
2024-06-24,condensed milk,Cloudy,False,False,2254,1135.0,548.0,1842.0,1861.5,2513.9011,Normal
2024-06-24,condensed milk,Rainy,False,False,855,2254.0,1135.0,3509.0,1198.0,1035.6067,Understock Risk
2024-06-24,condensed milk,Rainy,True,False,601,855.0,2254.0,548.0,1211.25,641.5833,Normal
2024-06-24,condensed milk,Sunny,False,False,4004,601.0,855.0,1135.0,1928.5,4649.4575,Normal
2024-06-24,condensed milk,Sunny,True,False,982,4004.0,601.0,2254.0,1610.5,1229.508,Understock Risk
2024-07-01,condensed milk,Cloudy,False,False,1606,982.0,4004.0,855.0,1798.25,1841.3236,Normal
2024-07-01,condensed milk,Cloudy,False,True,377,1606.0,982.0,601.0,1742.25,539.34424,Understock Risk
2024-07-01,condensed milk,Cloudy,True,False,2023,377.0,1606.0,4004.0,1247.0,1407.7534,Overstock Risk
2024-07-01,condensed milk,Rainy,False,False,2273,2023.0,377.0,982.0,1569.75,1654.9238,Overstock Risk
2024-07-01,condensed milk,Rainy,False,True,631,2273.0,2023.0,1606.0,1326.0,543.57336,Normal
2024-07-01,condensed milk,Sunny,False,False,3688,631.0,2273.0,377.0,2153.75,4172.6743,Normal
2024-07-01,condensed milk,Sunny,True,False,2940,3688.0,631.0,2023.0,2383.0,2622.868,Normal
2024-07-08,condensed milk,Cloudy,False,False,3658,2940.0,3688.0,2273.0,2729.25,3197.3308,Normal
2024-07-08,condensed milk,Cloudy,True,False,2585,3658.0,2940.0,631.0,3217.75,2261.586,Normal
2024-07-08,condensed milk,Rainy,False,False,1881,2585.0,3658.0,3688.0,2766.0,1899.8517,Normal
2024-07-08,condensed milk,Sunny,False,False,4058,1881.0,2585.0,2940.0,3045.5,5100.275,Understock Risk
2024-07-08,condensed milk,Sunny,True,False,1165,4058.0,1881.0,3658.0,2422.25,1460.25,Understock Risk
2024-07-15,condensed milk,Cloudy,False,False,1233,1165.0,4058.0,2585.0,2084.25,1793.0093,Understock Risk
2024-07-15,condensed milk,Cloudy,True,False,2208,1233.0,1165.0,1881.0,2166.0,1901.8418,Normal
2024-07-15,condensed milk,Cloudy,True,True,931,2208.0,1233.0,4058.0,1384.25,972.2297,Normal
2024-07-15,condensed milk,Rainy,False,False,1483,931.0,2208.0,1165.0,1463.75,1305.535,Normal
2024-07-15,condensed milk,Sunny,False,False,3220,1483.0,931.0,1233.0,1960.5,3414.7332,Normal
2024-07-15,condensed milk,Sunny,False,True,939,3220.0,1483.0,2208.0,1643.25,705.1263,Overstock Risk
2024-07-15,condensed milk,Sunny,True,False,1866,939.0,3220.0,931.0,1877.0,1695.137,Normal
2024-07-22,condensed milk,Cloudy,False,False,3476,1866.0,939.0,1483.0,2375.25,2880.354,Normal
2024-07-22,condensed milk,Rainy,False,False,331,3476.0,1866.0,3220.0,1653.0,844.9381,Understock Risk
2024-07-22,condensed milk,Rainy,True,False,777,331.0,3476.0,939.0,1612.5,953.9307,Understock Risk
2024-07-22,condensed milk,Sunny,False,False,6151,777.0,331.0,1866.0,2683.75,6061.243,Normal
2024-07-22,condensed milk,Sunny,False,True,885,6151.0,777.0,3476.0,2036.0,674.5098,Overstock Risk
2024-07-22,condensed milk,Sunny,True,False,1605,885.0,6151.0,331.0,2354.5,1699.7943,Normal
2024-07-29,condensed milk,Cloudy,False,False,694,1605.0,885.0,777.0,2333.75,1726.1353,Understock Risk
2024-07-29,condensed milk,Cloudy,True,False,1245,694.0,1605.0,6151.0,1107.25,1009.1159,Normal
2024-07-29,condensed milk,Rainy,False,False,2179,1245.0,694.0,885.0,1430.75,1544.805,Overstock Risk
2024-07-29,condensed milk,Sunny,False,False,976,2179.0,1245.0,1605.0,1273.5,1662.3577,Understock Risk
2024-08-05,condensed milk,Cloudy,False,False,2857,976.0,2179.0,694.0,1814.25,2185.9019,Overstock Risk
2024-08-05,condensed milk,Cloudy,True,False,1526,2857.0,976.0,1245.0,1884.5,1348.8473,Normal
2024-08-05,condensed milk,Rainy,False,False,945,1526.0,2857.0,2179.0,1576.0,1132.12,Normal
2024-08-05,condensed milk,Rainy,False,True,1275,945.0,1526.0,976.0,1650.75,1184.2189,Normal
2024-08-05,condensed milk,Sunny,False,False,5120,1275.0,945.0,2857.0,2216.5,5278.5303,Normal
2024-08-05,condensed milk,Sunny,True,False,1763,5120.0,1275.0,1526.0,2275.75,1515.2512,Normal
2024-08-05,condensed milk,Sunny,True,True,1352,1763.0,5120.0,945.0,2377.5,1063.6947,Overstock Risk
2024-08-12,condensed milk,Cloudy,False,False,2594,1352.0,1763.0,1275.0,2707.25,3007.395,Normal
2024-08-12,condensed milk,Cloudy,True,False,1876,2594.0,1352.0,5120.0,1896.25,1603.4742,Normal
2024-08-12,condensed milk,Rainy,False,False,3292,1876.0,2594.0,1763.0,2278.5,2351.1272,Overstock Risk
2024-08-12,condensed milk,Sunny,False,False,4795,3292.0,1876.0,1352.0,3139.25,5693.123,Normal
2024-08-12,condensed milk,Sunny,True,False,3575,4795.0,3292.0,2594.0,3384.5,3305.4048,Normal
2024-08-19,condensed milk,Cloudy,False,False,4100,3575.0,4795.0,1876.0,3940.5,4446.537,Normal
